epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,2177.81,2.09813,1.74397,1.04238,0.72115,0.57069,0.61385,0.28317,1.9297,1.41045,0.99022,0.0005546,0.0005546,0.0005546
75,2374.91,2.07672,1.65441,1.0331,0.60466,0.54422,0.54074,0.24744,1.91331,2.00539,0.98508,0.0005348,0.0005348,0.0005348
76,2542.08,2.10304,1.66766,1.0297,0.70435,0.56021,0.59837,0.26349,1.96667,1.4635,0.99666,0.000515,0.000515,0.000515
77,2709.8,2.09253,1.64891,1.04919,0.6521,0.55948,0.57793,0.25656,1.92257,1.87107,0.98619,0.0004952,0.0004952,0.0004952
78,2882.06,2.0639,1.53989,1.03734,0.67893,0.55893,0.58484,0.26853,1.93208,1.46528,0.9913,0.0004754,0.0004754,0.0004754
79,3055.8,2.08781,1.56979,1.02332,0.6724,0.55585,0.58662,0.2618,1.93293,1.63489,0.99042,0.0004556,0.0004556,0.0004556
80,3230.15,2.08783,1.59955,1.01675,0.61528,0.54163,0.53943,0.24322,1.93023,2.19734,0.98984,0.0004358,0.0004358,0.0004358
81,3407.4,2.07656,1.50169,1.03749,0.72805,0.58007,0.62367,0.28485,1.90778,1.37614,0.98744,0.000416,0.000416,0.000416
82,3599.37,2.04488,1.51413,1.03322,0.6706,0.55059,0.58321,0.25903,1.92285,1.64932,0.98537,0.0003962,0.0003962,0.0003962
83,3763.25,2.04879,1.54986,1.01929,0.63972,0.53429,0.55853,0.24761,1.94108,1.92833,0.99452,0.0003764,0.0003764,0.0003764
84,3935.54,2.06931,1.59663,1.01308,0.55042,0.55149,0.53025,0.23248,1.92801,2.25653,0.98388,0.0003566,0.0003566,0.0003566
85,4108.81,2.09446,1.54208,1.04066,0.72518,0.58632,0.63003,0.28864,1.91696,1.40877,0.98476,0.0003368,0.0003368,0.0003368
86,4283.31,2.00266,1.56108,1.01425,0.70881,0.58099,0.62248,0.28284,1.9097,1.46605,0.9816,0.000317,0.000317,0.000317
87,4450.52,2.06973,1.55229,1.0255,0.63657,0.54734,0.56066,0.24283,1.93851,1.85634,0.98972,0.0002972,0.0002972,0.0002972
88,4625.65,2.06916,1.55831,1.03078,0.70768,0.58375,0.62098,0.29035,1.88006,1.35999,0.97695,0.0002774,0.0002774,0.0002774
