epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,5681.59,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000101423,0.000101423,0.000101423
176,5816.73,nan,nan,nan,0,0,0,0,nan,nan,nan,9.53593e-05,9.53593e-05,9.53593e-05
177,5952.17,nan,nan,nan,0,0,0,0,nan,nan,nan,8.95213e-05,8.95213e-05,8.95213e-05
178,6087.59,nan,nan,nan,0,0,0,0,nan,nan,nan,8.39104e-05,8.39104e-05,8.39104e-05
179,6222.87,nan,nan,nan,0,0,0,0,nan,nan,nan,7.8528e-05,7.8528e-05,7.8528e-05
180,6357.73,nan,nan,nan,0,0,0,0,nan,nan,nan,7.33755e-05,7.33755e-05,7.33755e-05
181,6492.98,nan,nan,nan,0,0,0,0,nan,nan,nan,6.8454e-05,6.8454e-05,6.8454e-05
182,6629.01,nan,nan,nan,0,0,0,0,nan,nan,nan,6.37649e-05,6.37649e-05,6.37649e-05
183,6764.31,nan,nan,nan,0,0,0,0,nan,nan,nan,5.93093e-05,5.93093e-05,5.93093e-05
184,6899.31,nan,nan,nan,0,0,0,0,nan,nan,nan,5.50882e-05,5.50882e-05,5.50882e-05
185,7034.61,nan,nan,nan,0,0,0,0,nan,nan,nan,5.11027e-05,5.11027e-05,5.11027e-05
186,7170.05,nan,nan,nan,0,0,0,0,nan,nan,nan,4.73538e-05,4.73538e-05,4.73538e-05
187,7305.26,nan,nan,nan,0,0,0,0,nan,nan,nan,4.38424e-05,4.38424e-05,4.38424e-05
188,7440.59,nan,nan,nan,0,0,0,0,nan,nan,nan,4.05694e-05,4.05694e-05,4.05694e-05
189,7575.91,nan,nan,nan,0,0,0,0,nan,nan,nan,3.75356e-05,3.75356e-05,3.75356e-05
190,7711.07,nan,nan,nan,0,0,0,0,nan,nan,nan,3.47418e-05,3.47418e-05,3.47418e-05
191,7847.38,nan,nan,nan,0,0,0,0,nan,nan,nan,3.21885e-05,3.21885e-05,3.21885e-05
192,7983.22,nan,nan,nan,0,0,0,0,nan,nan,nan,2.98766e-05,2.98766e-05,2.98766e-05
193,8117.88,nan,nan,nan,0,0,0,0,nan,nan,nan,2.78064e-05,2.78064e-05,2.78064e-05
194,8252.68,nan,nan,nan,0,0,0,0,nan,nan,nan,2.59787e-05,2.59787e-05,2.59787e-05
195,8387.31,nan,nan,nan,0,0,0,0,nan,nan,nan,2.43937e-05,2.43937e-05,2.43937e-05
196,8522.16,nan,nan,nan,0,0,0,0,nan,nan,nan,2.30518e-05,2.30518e-05,2.30518e-05
197,8657.04,nan,nan,nan,0,0,0,0,nan,nan,nan,2.19535e-05,2.19535e-05,2.19535e-05
198,8791.88,nan,nan,nan,0,0,0,0,nan,nan,nan,2.1099e-05,2.1099e-05,2.1099e-05
199,8926.9,nan,nan,nan,0,0,0,0,nan,nan,nan,2.04885e-05,2.04885e-05,2.04885e-05
200,9062.1,nan,nan,nan,0,0,0,0,nan,nan,nan,2.01221e-05,2.01221e-05,2.01221e-05
